Id;UID;UTC;UTCMilliseconds;PCLocalTime;PCTime;ChannelBitmap;SequenceBitmap;GpsDate;GPSTime;Latitude;Longitude;Speed;SpeedType;Heading;HeadingType;TrueHeading;MagneticHeading;MagneticVariation;GPSError;DataStatus;FixType
21805;21805;2023-05-31 11:31:57.176;176;2023-05-31 11:31:57.176;2023-05-31 11:31:57.181;0;NaN;2023-05-31 11:31:57.000;113157000;37.3272235;-1.3208075;7.20030458778173;N ;164.787479848229;T ;NaN;NaN;0.584720446490285;0;A  ;A  
21806;21806;2023-05-31 11:31:59.270;270;2023-05-31 11:31:59.270;2023-05-31 11:31:59.276;0;NaN;2023-05-31 11:31:59.000;113159000;37.327167;-1.32078733333333;6.3430223187937;N ;164.15460694222;T ;NaN;NaN;0.584724887823765;0;A  ;A  
21807;21807;2023-05-31 11:32:02.183;183;2023-05-31 11:32:02.183;2023-05-31 11:32:02.185;0;NaN;2023-05-31 11:32:02.000;113202000;37.3270693333333;-1.32076766666667;7.12157738173408;N ;170.902857646062;T ;NaN;NaN;0.584728749710592;0;A  ;A  
21808;21808;2023-05-31 11:32:11.248;248;2023-05-31 11:32:11.248;2023-05-31 11:32:11.249;0;NaN;2023-05-31 11:32:11.000;113211000;37.3267906666667;-1.32070383333333;6.79804572059219;N ;169.676670885325;T ;NaN;NaN;0.584741707321945;0;A  ;A  
21809;21809;2023-05-31 11:32:17.325;325;2023-05-31 11:32:17.325;2023-05-31 11:32:17.326;0;NaN;2023-05-31 11:32:17.000;113217000;37.3266056666667;-1.320664;6.75691446164545;N ;170.284208765472;T ;NaN;NaN;0.584749670649238;0;A  ;A  
21810;21810;2023-05-31 11:32:23.214;214;2023-05-31 11:32:23.214;2023-05-31 11:32:23.218;0;NaN;2023-05-31 11:32:23.000;113223000;37.3264268333333;-1.320621;6.5546245715478;N ;169.175575863107;T ;NaN;NaN;0.584758497051375;0;A  ;A  
21811;21811;2023-05-31 11:32:27.246;246;2023-05-31 11:32:27.246;2023-05-31 11:32:27.252;0;NaN;2023-05-31 11:32:27.000;113227000;37.3263028333333;-1.3205935;6.79932758168592;N ;169.998519164081;T ;NaN;NaN;0.584764035191227;0;A  ;A  
21812;21812;2023-05-31 11:32:30.939;939;2023-05-31 11:32:30.939;2023-05-31 11:32:30.945;0;NaN;2023-05-31 11:32:30.000;113230000;37.32622;-1.320581;6.00678684937984;N ;173.157263719329;T ;NaN;NaN;0.584766262286434;0;A  ;A  
21813;21813;2023-05-31 11:32:33.624;624;2023-05-31 11:32:33.624;2023-05-31 11:32:33.628;0;NaN;2023-05-31 11:32:33.000;113233000;37.3261323333333;-1.32055483333333;6.4873568036099;N ;166.647942291064;T ;NaN;NaN;0.584771866011576;0;A  ;A  
21814;21814;2023-05-31 11:32:36.583;583;2023-05-31 11:32:36.583;2023-05-31 11:32:36.586;0;NaN;2023-05-31 11:32:36.000;113236000;37.3260391666667;-1.32053183333333;6.83603322039819;N ;168.893504281945;T ;NaN;NaN;0.584776613651713;0;A  ;A  
21815;21815;2023-05-31 11:32:40.246;246;2023-05-31 11:32:40.246;2023-05-31 11:32:40.250;0;NaN;2023-05-31 11:32:40.000;113240000;37.325923;-1.32050233333333;6.39962405718487;N ;168.58338885934;T ;NaN;NaN;0.584782740437032;0;A  ;A  
21816;21816;2023-05-31 11:32:44.528;528;2023-05-31 11:32:44.528;2023-05-31 11:32:44.529;0;NaN;2023-05-31 11:32:44.000;113244000;37.3258076666667;-1.32047733333333;6.31984404183275;N ;170.220034913628;T ;NaN;NaN;0.584787746832474;0;A  ;A  
21817;21817;2023-05-31 11:32:45.506;506;2023-05-31 11:32:45.506;2023-05-31 11:32:45.511;0;NaN;2023-05-31 11:32:45.000;113245000;37.3257785;-1.32047016666667;6.41913455652267;N ;168.944147266113;T ;NaN;NaN;0.584789224792043;0;A  ;A  
21818;21818;2023-05-31 11:32:46.905;905;2023-05-31 11:32:46.905;2023-05-31 11:32:46.910;0;NaN;2023-05-31 11:32:46.000;113246000;37.3257496666667;-1.32046433333333;6.3080816493692;N ;170.860635328156;T ;NaN;NaN;0.584790371777537;0;A  ;A  
21819;21819;2023-05-31 11:32:47.642;642;2023-05-31 11:32:47.642;2023-05-31 11:32:47.646;0;NaN;2023-05-31 11:32:47.000;113247000;37.3257218333333;-1.320457;6.14253473052088;N ;168.166888142829;T ;NaN;NaN;0.584791906382549;0;A  ;A  
21820;21820;2023-05-31 11:32:50.314;314;2023-05-31 11:32:50.314;2023-05-31 11:32:50.319;0;NaN;2023-05-31 11:32:50.000;113250000;37.325633;-1.3204355;6.51337923844024;N ;169.106072813889;T ;NaN;NaN;0.584796325332501;0;A  ;A  
21821;21821;2023-05-31 11:32:57.343;343;2023-05-31 11:32:57.343;2023-05-31 11:32:57.348;0;NaN;2023-05-31 11:32:57.000;113257000;37.3254286666667;-1.32037883333333;6.45664254840634;N ;167.563648017587;T ;NaN;NaN;0.584808300179987;0;A  ;A  
21822;21822;2023-05-31 11:32:59.548;548;2023-05-31 11:32:59.548;2023-05-31 11:32:59.550;0;NaN;2023-05-31 11:32:59.000;113259000;37.3253718333333;-1.32036166666667;6.31257735421738;N ;166.493767346077;T ;NaN;NaN;0.584811983727167;0;A  ;A  
21823;21823;2023-05-31 11:33:00.312;312;2023-05-31 11:33:00.312;2023-05-31 11:33:00.316;0;NaN;2023-05-31 11:33:00.000;113300000;37.3253443333333;-1.32035383333333;6.09047911256232;N ;167.237132062591;T ;NaN;NaN;0.584813647433709;0;A  ;A  
21824;21824;2023-05-31 11:33:01.325;325;2023-05-31 11:33:01.325;2023-05-31 11:33:01.326;0;NaN;2023-05-31 11:33:01.000;113301000;37.3253153333333;-1.32034566666667;6.41914188444231;N ;167.377590423983;T ;NaN;NaN;0.584815378112855;0;A  ;A  
21825;21825;2023-05-31 11:33:02.423;423;2023-05-31 11:33:02.423;2023-05-31 11:33:02.429;0;NaN;2023-05-31 11:33:02.000;113302000;37.3252871666667;-1.320338;6.22488380614821;N ;167.786924101156;T ;NaN;NaN;0.584816992553111;0;A  ;A  
21826;21826;2023-05-31 11:33:05.526;526;2023-05-31 11:33:05.526;2023-05-31 11:33:05.531;0;NaN;2023-05-31 11:33:05.000;113305000;37.325201;-1.32031433333333;6.35025408710612;N ;167.679363237608;T ;NaN;NaN;0.584821984616526;0;A  ;A  
21827;21827;2023-05-31 11:33:06.398;398;2023-05-31 11:33:06.398;2023-05-31 11:33:06.399;0;NaN;2023-05-31 11:33:06.000;113306000;37.3251708333333;-1.320306;6.67136295342019;N ;167.610592907167;T ;NaN;NaN;0.584823744106061;0;A  ;A  
21828;21828;2023-05-31 11:33:07.341;341;2023-05-31 11:33:07.341;2023-05-31 11:33:07.346;0;NaN;2023-05-31 11:33:07.000;113307000;37.3251416666667;-1.32029816666667;6.44207618198569;N ;167.944457330752;T ;NaN;NaN;0.58482538921191;0;A  ;A  
21829;21829;2023-05-31 11:33:08.297;297;2023-05-31 11:33:08.297;2023-05-31 11:33:08.299;0;NaN;2023-05-31 11:33:08.000;113308000;37.3251121666667;-1.320291;6.48981504513335;N ;169.065950070404;T ;NaN;NaN;0.584826863266703;0;A  ;A  
21830;21830;2023-05-31 11:33:10.530;530;2023-05-31 11:33:10.530;2023-05-31 11:33:10.535;0;NaN;2023-05-31 11:33:10.000;113310000;37.3250535;-1.32026866666667;6.61995324868793;N ;163.157819655063;T ;NaN;NaN;0.584831823059236;0;A  ;A  
21831;21831;2023-05-31 11:33:12.640;640;2023-05-31 11:33:12.640;2023-05-31 11:33:12.645;0;NaN;2023-05-31 11:33:12.000;113312000;37.3249968333333;-1.32025133333333;6.29844595724348;N ;166.328851200432;T ;NaN;NaN;0.5848355500681;0;A  ;A  
21832;21832;2023-05-31 11:33:13.522;522;2023-05-31 11:33:13.522;2023-05-31 11:33:13.524;0;NaN;2023-05-31 11:33:13.000;113313000;37.3249675;-1.32024183333333;6.54274918104689;N ;165.557921193694;T ;NaN;NaN;0.584837611598293;0;A  ;A  
21833;21833;2023-05-31 11:33:14.133;133;2023-05-31 11:33:14.133;2023-05-31 11:33:14.139;0;NaN;2023-05-31 11:33:14.000;113314000;37.324938;-1.3202325;6.57057450646111;N ;165.877955393973;T ;NaN;NaN;0.584839629431218;0;A  ;A  
21834;21834;2023-05-31 11:33:19.340;340;2023-05-31 11:33:19.340;2023-05-31 11:33:19.343;0;NaN;2023-05-31 11:33:19.000;113319000;37.3247955;-1.320182;6.39577787702262;N ;164.261558226776;T ;NaN;NaN;0.584850736259184;0;A  ;A  
21835;21835;2023-05-31 11:33:21.344;344;2023-05-31 11:33:21.344;2023-05-31 11:33:21.347;0;NaN;2023-05-31 11:33:21.000;113321000;37.3247395;-1.32016483333333;6.22510477517138;N ;166.300191740891;T ;NaN;NaN;0.584854428695259;0;A  ;A  
21836;21836;2023-05-31 11:33:23.612;612;2023-05-31 11:33:23.612;2023-05-31 11:33:23.614;0;NaN;2023-05-31 11:33:23.000;113323000;37.3246815;-1.32014566666667;6.47667390391721;N ;165.276388727882;T ;NaN;NaN;0.584858600832562;0;A  ;A  
21837;21837;2023-05-31 11:33:26.545;545;2023-05-31 11:33:26.545;2023-05-31 11:33:26.551;0;NaN;2023-05-31 11:33:26.000;113326000;37.324594;-1.32012233333333;6.44009181379396;N ;168.0274017765;T ;NaN;NaN;0.584863493837276;0;A  ;A  
21838;21838;2023-05-31 11:33:29.692;692;2023-05-31 11:33:29.692;2023-05-31 11:33:29.697;0;NaN;2023-05-31 11:33:29.000;113329000;37.324507;-1.32008683333333;6.58551607269875;N ;162.022594488091;T ;NaN;NaN;0.5848714461174;0;A  ;A  
21839;21839;2023-05-31 11:33:31.378;378;2023-05-31 11:33:31.378;2023-05-31 11:33:31.383;0;NaN;2023-05-31 11:33:31.000;113331000;37.3244463333333;-1.3200625;6.87721364049107;N ;162.309414229404;T ;NaN;NaN;0.584876885231271;0;A  ;A  
21840;21840;2023-05-31 11:33:33.144;144;2023-05-31 11:33:33.144;2023-05-31 11:33:33.149;0;NaN;2023-05-31 11:33:32.000;113332000;37.3244166666667;-1.32005066666667;6.72263363846105;N ;162.401362978894;T ;NaN;NaN;0.584879528527999;0;A  ;A  
21841;21841;2023-05-31 11:33:34.707;707;2023-05-31 11:33:34.707;2023-05-31 11:33:34.711;0;NaN;2023-05-31 11:33:34.000;113334000;37.3243605;-1.32002916666667;6.34081086677805;N ;163.069751870615;T ;NaN;NaN;0.58488430652114;0;A  ;A  
21842;21842;2023-05-31 11:33:36.707;707;2023-05-31 11:33:36.707;2023-05-31 11:33:36.712;0;NaN;2023-05-31 11:33:36.000;113336000;37.3243016666667;-1.32000666666667;6.6413394244157;N ;163.084462835684;T ;NaN;NaN;0.584889305782768;0;A  ;A  
21843;21843;2023-05-31 11:33:43.230;230;2023-05-31 11:33:43.230;2023-05-31 11:33:43.235;0;NaN;2023-05-31 11:33:43.000;113343000;37.3240993333333;-1.3199215;6.58390430426864;N ;161.493319525694;T ;NaN;NaN;0.584908453318227;0;A  ;A  
21844;21844;2023-05-31 11:33:46.221;221;2023-05-31 11:33:46.221;2023-05-31 11:33:46.226;0;NaN;2023-05-31 11:33:46.000;113346000;37.3240115;-1.319882;6.71623579462339;N ;160.321822051943;T ;NaN;NaN;0.584917399765638;0;A  ;A  
21845;21845;2023-05-31 11:33:48.270;270;2023-05-31 11:33:48.270;2023-05-31 11:33:48.275;0;NaN;2023-05-31 11:33:48.000;113348000;37.3239531666667;-1.31985633333333;6.67451536098164;N ;160.715226928431;T ;NaN;NaN;0.58492319915588;0;A  ;A  
21846;21846;2023-05-31 11:33:54.165;165;2023-05-31 11:33:54.165;2023-05-31 11:33:54.166;0;NaN;2023-05-31 11:33:54.000;113354000;37.32378;-1.3197725;6.68001836147;N ;158.944199400165;T ;NaN;NaN;0.584942332590667;0;A  ;A  
21847;21847;2023-05-31 11:33:57.742;742;2023-05-31 11:33:57.742;2023-05-31 11:33:57.747;0;NaN;2023-05-31 11:33:57.000;113357000;37.3236928333333;-1.31972983333333;6.73468999226138;N ;158.731603008203;T ;NaN;NaN;0.584952080902456;0;A  ;A  
21848;21848;2023-05-31 11:33:58.388;388;2023-05-31 11:33:58.388;2023-05-31 11:33:58.389;0;NaN;2023-05-31 11:33:58.000;113358000;37.3236636666667;-1.31971566666667;6.75361751239906;N ;158.880888346845;T ;NaN;NaN;0.584955315135459;0;A  ;A  
21849;21849;2023-05-31 11:33:59.326;326;2023-05-31 11:33:59.326;2023-05-31 11:33:59.330;0;NaN;2023-05-31 11:33:59.000;113359000;37.3236346666667;-1.31970233333333;6.66955090907204;N ;159.91658188998;T ;NaN;NaN;0.584958342055846;0;A  ;A  
21850;21850;2023-05-31 11:34:07.221;221;2023-05-31 11:34:07.221;2023-05-31 11:34:07.224;0;NaN;2023-05-31 11:34:07.000;113407000;37.3234048333333;-1.3195965;6.6084661634313;N ;159.888080613922;T ;NaN;NaN;0.584982372010879;0;A  ;A  
21851;21851;2023-05-31 11:34:10.204;204;2023-05-31 11:34:10.204;2023-05-31 11:34:10.209;0;NaN;2023-05-31 11:34:10.000;113410000;37.3233216666667;-1.31955933333333;6.35489079531345;N ;160.435717926137;T ;NaN;NaN;0.584990784030985;0;A  ;A  
21852;21852;2023-05-31 11:34:12.448;448;2023-05-31 11:34:12.448;2023-05-31 11:34:12.452;0;NaN;2023-05-31 11:34:12.000;113412000;37.3232655;-1.31953683333333;6.36635943526135;N ;162.33005788821;T ;NaN;NaN;0.584995812256347;0;A  ;A  
21853;21853;2023-05-31 11:34:15.142;142;2023-05-31 11:34:15.142;2023-05-31 11:34:15.144;0;NaN;2023-05-31 11:34:15.000;113415000;37.3231801666667;-1.3195035;6.43360603198762;N ;162.743331904143;T ;NaN;NaN;0.58500323787335;0;A  ;A  
21854;21854;2023-05-31 11:34:24.123;123;2023-05-31 11:34:24.123;2023-05-31 11:34:24.126;0;NaN;2023-05-31 11:34:24.000;113424000;37.3229196666667;-1.31940833333333;6.51048891712538;N ;163.800586803532;T ;NaN;NaN;0.585024250958339;0;A  ;A  
21855;21855;2023-05-31 11:34:30.535;535;2023-05-31 11:34:30.535;2023-05-31 11:34:30.536;0;NaN;2023-05-31 11:34:29.000;113429000;37.3227746666667;-1.3193615;6.46732532067367;N ;165.594927932671;T ;NaN;NaN;0.585034406266702;0;A  ;A  
21856;21856;2023-05-31 11:34:30.535;535;2023-05-31 11:34:30.535;2023-05-31 11:34:30.537;0;NaN;2023-05-31 11:34:30.000;113430000;37.3227446666667;-1.31935266666667;6.65526944710144;N ;166.821509641857;T ;NaN;NaN;0.585036292295684;0;A  ;A  
21857;21857;2023-05-31 11:34:37.189;189;2023-05-31 11:34:37.189;2023-05-31 11:34:37.195;0;NaN;2023-05-31 11:34:37.000;113437000;37.3225363333333;-1.31929216666667;6.59776725419036;N ;166.996314622643;T ;NaN;NaN;0.585049178173045;0;A  ;A  
21858;21858;2023-05-31 11:34:42.325;325;2023-05-31 11:34:42.325;2023-05-31 11:34:42.330;0;NaN;2023-05-31 11:34:42.000;113442000;37.3223891666667;-1.31925766666667;6.46713406553747;N ;169.439823277259;T ;NaN;NaN;0.585056213295156;0;A  ;A  
21859;21859;2023-05-31 11:34:46.187;187;2023-05-31 11:34:46.187;2023-05-31 11:34:46.191;0;NaN;2023-05-31 11:34:46.000;113446000;37.3222718333333;-1.319231;6.43865244837858;N ;169.75519985308;T ;NaN;NaN;0.585061611452594;0;A  ;A  
21860;21860;2023-05-31 11:34:53.641;641;2023-05-31 11:34:53.641;2023-05-31 11:34:53.642;0;NaN;2023-05-31 11:34:53.000;113453000;37.3220645;-1.31919166666667;6.47011169820208;N ;171.42075521831;T ;NaN;NaN;0.585069195088958;0;A  ;A  
21861;21861;2023-05-31 11:34:55.224;224;2023-05-31 11:34:55.224;2023-05-31 11:34:55.227;0;NaN;2023-05-31 11:34:55.000;113455000;37.322005;-1.31918166666667;6.48314089183445;N ;172.387314250092;T ;NaN;NaN;0.585071048112429;0;A  ;A  
21862;21862;2023-05-31 11:35:00.124;124;2023-05-31 11:35:00.124;2023-05-31 11:35:00.174;0;NaN;2023-05-31 11:35:00.000;113500000;37.3218615;-1.31915883333333;6.24863225384221;N ;172.78830959799;T ;NaN;NaN;0.585075195309654;0;A  ;A  
21863;21863;2023-05-31 11:35:01.245;245;2023-05-31 11:35:01.245;2023-05-31 11:35:01.249;0;NaN;2023-05-31 11:35:01.000;113501000;37.3218335;-1.3191535;6.11699095737483;N ;171.386615617665;T ;NaN;NaN;0.585076224951668;0;A  ;A  
21864;21864;2023-05-31 11:35:03.293;293;2023-05-31 11:35:03.293;2023-05-31 11:35:03.295;0;NaN;2023-05-31 11:35:02.000;113502000;37.3218065;-1.319151;5.84778889812538;N ;175.78870684249;T ;NaN;NaN;0.585076554639353;0;A  ;A  
21865;21865;2023-05-31 11:35:03.739;739;2023-05-31 11:35:03.739;2023-05-31 11:35:03.745;0;NaN;2023-05-31 11:35:03.000;113503000;37.3217773333333;-1.31914783333333;6.32343873617466;N ;175.065282470785;T ;NaN;NaN;0.58507702746856;0;A  ;A  
21866;21866;2023-05-31 11:35:04.245;245;2023-05-31 11:35:04.245;2023-05-31 11:35:04.249;0;NaN;2023-05-31 11:35:04.000;113504000;37.321747;-1.3191445;6.57697090462717;N ;175.005646000802;T ;NaN;NaN;0.585077529104872;0;A  ;A  
21867;21867;2023-05-31 11:35:07.689;689;2023-05-31 11:35:07.689;2023-05-31 11:35:07.695;0;NaN;2023-05-31 11:35:05.000;113505000;37.3217176666667;-1.3191425;6.34530687449229;N ;176.896395877184;T ;NaN;NaN;0.5850777072536;0;A  ;A  
21868;21868;2023-05-31 11:35:09.403;403;2023-05-31 11:35:09.403;2023-05-31 11:35:09.406;0;NaN;2023-05-31 11:35:09.000;113509000;37.3216006666667;-1.319129;6.34454210303537;N ;174.757279851899;T ;NaN;NaN;0.585079803868141;0;A  ;A  
21869;21869;2023-05-31 11:35:17.999;999;2023-05-31 11:35:17.999;2023-05-31 11:35:18.001;0;NaN;2023-05-31 11:35:17.000;113517000;37.3213685;-1.31909016666667;6.32371257746136;N ;172.42317819744;T ;NaN;NaN;0.585086987078111;0;A  ;A  
21870;21870;2023-05-31 11:35:19.406;406;2023-05-31 11:35:19.406;2023-05-31 11:35:19.408;0;NaN;2023-05-31 11:35:19.000;113519000;37.3213091666667;-1.3190795;6.47315608742139;N ;171.863791878614;T ;NaN;NaN;0.585089008907582;0;A  ;A  
21871;21871;2023-05-31 11:35:22.131;131;2023-05-31 11:35:22.131;2023-05-31 11:35:22.137;0;NaN;2023-05-31 11:35:22.000;113522000;37.3212228333333;-1.31905583333333;6.36199350639542;N ;167.701792612705;T ;NaN;NaN;0.585093995487877;0;A  ;A  
21872;21872;2023-05-31 11:35:23.167;167;2023-05-31 11:35:23.167;2023-05-31 11:35:23.169;0;NaN;2023-05-31 11:35:23.000;113523000;37.3211951666667;-1.31904766666667;6.1384426637154;N ;166.789447048996;T ;NaN;NaN;0.58509573977975;0;A  ;A  
21873;21873;2023-05-31 11:35:30.506;506;2023-05-31 11:35:30.506;2023-05-31 11:35:30.507;0;NaN;2023-05-31 11:35:30.000;113530000;37.3210048333333;-1.31897733333333;6.12148738879627;N ;163.623701420545;T ;NaN;NaN;0.585111291278094;0;A  ;A  
21874;21874;2023-05-31 11:35:44.394;394;2023-05-31 11:35:44.394;2023-05-31 11:35:44.400;0;NaN;2023-05-31 11:35:44.000;113544000;37.320603;-1.318819;6.49696108694567;N ;162.601533682067;T ;NaN;NaN;0.585146590476972;0;A  ;A  
21875;21875;2023-05-31 11:35:45.177;177;2023-05-31 11:35:45.177;2023-05-31 11:35:45.181;0;NaN;2023-05-31 11:35:45.000;113545000;37.3205745;-1.31880566666667;6.56825521249266;N ;159.592310767539;T ;NaN;NaN;0.585149621948798;0;A  ;A  
21876;21876;2023-05-31 11:35:47.165;165;2023-05-31 11:35:47.165;2023-05-31 11:35:47.166;0;NaN;2023-05-31 11:35:47.000;113547000;37.32052;-1.31878016666667;6.28026183924226;N ;159.590153101187;T ;NaN;NaN;0.585155419979624;0;A  ;A  
21877;21877;2023-05-31 11:35:50.147;147;2023-05-31 11:35:50.147;2023-05-31 11:35:50.149;0;NaN;2023-05-31 11:35:50.000;113550000;37.3204346666667;-1.3187405;6.55036859850751;N ;159.71214999182;T ;NaN;NaN;0.585164432475369;0;A  ;A  
21878;21878;2023-05-31 11:35:51.173;173;2023-05-31 11:35:51.173;2023-05-31 11:35:51.174;0;NaN;2023-05-31 11:35:51.000;113551000;37.3204055;-1.31872883333333;6.61106735384582;N ;162.353977543791;T ;NaN;NaN;0.58516703815916;0;A  ;A  
21879;21879;2023-05-31 11:35:53.695;695;2023-05-31 11:35:53.695;2023-05-31 11:35:53.699;0;NaN;2023-05-31 11:35:53.000;113553000;37.3203471666667;-1.31870316666667;6.67455029593466;N ;160.714369887517;T ;NaN;NaN;0.585172835087313;0;A  ;A  
21880;21880;2023-05-31 11:35:57.201;201;2023-05-31 11:35:57.201;2023-05-31 11:35:57.204;0;NaN;2023-05-31 11:35:57.000;113557000;37.3202301666667;-1.318648;6.74756590218437;N ;159.445337336015;T ;NaN;NaN;0.585185387130737;0;A  ;A  
21881;21881;2023-05-31 11:36:01.294;294;2023-05-31 11:36:01.294;2023-05-31 11:36:01.296;0;NaN;2023-05-31 11:36:01.000;113601000;37.3201206666667;-1.31859666666667;6.31056389187574;N ;159.553741336247;T ;NaN;NaN;0.585197060735413;0;A  ;A  
21882;21882;2023-05-31 11:36:04.177;177;2023-05-31 11:36:04.177;2023-05-31 11:36:04.179;0;NaN;2023-05-31 11:36:04.000;113604000;37.3200311666667;-1.31856033333333;6.77150004001141;N ;162.107667291615;T ;NaN;NaN;0.585205189691705;0;A  ;A  
21883;21883;2023-05-31 11:36:06.101;101;2023-05-31 11:36:06.101;2023-05-31 11:36:06.103;0;NaN;2023-05-31 11:36:06.000;113606000;37.3199728333333;-1.3185355;6.65125776428206;N ;161.296246505215;T ;NaN;NaN;0.585210777204707;0;A  ;A  
21884;21884;2023-05-31 11:36:13.179;179;2023-05-31 11:36:13.179;2023-05-31 11:36:13.185;0;NaN;2023-05-31 11:36:13.000;113613000;37.319772;-1.31845816666667;6.48119904429256;N ;162.974057722045;T ;NaN;NaN;0.585227965347888;0;A  ;A  
21885;21885;2023-05-31 11:36:15.493;493;2023-05-31 11:36:15.493;2023-05-31 11:36:15.497;0;NaN;2023-05-31 11:36:15.000;113615000;37.3197113333333;-1.31843033333333;6.97448975875144;N ;159.954975141352;T ;NaN;NaN;0.585234279492641;0;A  ;A  
21886;21886;2023-05-31 11:36:16.189;189;2023-05-31 11:36:16.189;2023-05-31 11:36:16.192;0;NaN;2023-05-31 11:36:16.000;113616000;37.3196836666667;-1.31841966666667;6.25058921653594;N ;162.954029301079;T ;NaN;NaN;0.585236650716728;0;A  ;A  
21887;21887;2023-05-31 11:36:18.127;127;2023-05-31 11:36:18.127;2023-05-31 11:36:18.130;0;NaN;2023-05-31 11:36:18.000;113618000;37.3196241666667;-1.31839416666667;6.78898245779174;N ;161.179447415004;T ;NaN;NaN;0.585242392252057;0;A  ;A  
21888;21888;2023-05-31 11:36:35.149;149;2023-05-31 11:36:35.149;2023-05-31 11:36:35.153;0;NaN;2023-05-31 11:36:35.000;113635000;37.3191373333333;-1.318192;6.51423866087864;N ;161.724186938151;T ;NaN;NaN;0.585287745186018;0;A  ;A  
21889;21889;2023-05-31 11:36:37.539;539;2023-05-31 11:36:37.539;2023-05-31 11:36:37.541;0;NaN;2023-05-31 11:36:37.000;113637000;37.3190816666667;-1.31817066666667;6.28502077113359;N ;163.050108126497;T ;NaN;NaN;0.585292483516267;0;A  ;A  
21890;21890;2023-05-31 11:36:39.178;178;2023-05-31 11:36:39.178;2023-05-31 11:36:39.181;0;NaN;2023-05-31 11:36:39.000;113639000;37.3190243333333;-1.31815066666667;6.42585849502595;N ;164.494898180458;T ;NaN;NaN;0.585296868566286;0;A  ;A  
21891;21891;2023-05-31 11:36:50.158;158;2023-05-31 11:36:50.158;2023-05-31 11:36:50.159;0;NaN;2023-05-31 11:36:50.000;113650000;37.3187028333333;-1.31805716666667;6.47974349783151;N ;166.977331741805;T ;NaN;NaN;0.585316775951366;0;A  ;A  
21892;21892;2023-05-31 11:36:59.147;147;2023-05-31 11:36:59.147;2023-05-31 11:36:59.148;0;NaN;2023-05-31 11:36:59.000;113659000;37.3184403333333;-1.31799683333333;6.40438076736823;N ;169.641403227532;T ;NaN;NaN;0.585329012016871;0;A  ;A  
21893;21893;2023-05-31 11:37:10.215;215;2023-05-31 11:37:10.215;2023-05-31 11:37:10.219;0;NaN;2023-05-31 11:37:10.000;113710000;37.3181075;-1.31794833333333;6.57937620488494;N ;173.389645281642;T ;NaN;NaN;0.58533749782257;0;A  ;A  
21894;21894;2023-05-31 11:37:14.217;217;2023-05-31 11:37:14.217;2023-05-31 11:37:14.222;0;NaN;2023-05-31 11:37:14.000;113714000;37.3179891666667;-1.31793616666667;6.41132645526562;N ;175.325410472273;T ;NaN;NaN;0.585339240873864;0;A  ;A  
21895;21895;2023-05-31 11:37:19.213;213;2023-05-31 11:37:19.213;2023-05-31 11:37:19.217;0;NaN;2023-05-31 11:37:19.000;113719000;37.3178478333333;-1.31792266666667;6.12319121794298;N ;175.655891111595;T ;NaN;NaN;0.58534106448136;0;A  ;A  
21896;21896;2023-05-31 11:37:21.176;176;2023-05-31 11:37:21.176;2023-05-31 11:37:21.182;0;NaN;2023-05-31 11:37:21.000;113721000;37.3177881666667;-1.3179185;6.45393003035745;N ;176.821249108892;T ;NaN;NaN;0.585341449308729;0;A  ;A  
21897;21897;2023-05-31 11:37:23.296;296;2023-05-31 11:37:23.296;2023-05-31 11:37:23.298;0;NaN;2023-05-31 11:37:23.000;113723000;37.317729;-1.3179165;6.39230857750713;N ;178.460094509697;T ;NaN;NaN;0.585341295976545;0;A  ;A  
21898;21898;2023-05-31 11:37:27.274;274;2023-05-31 11:37:27.274;2023-05-31 11:37:27.276;0;NaN;2023-05-31 11:37:27.000;113727000;37.3176118333333;-1.3179135;6.32831160936854;N ;178.833449792439;T ;NaN;NaN;0.585340751337219;0;A  ;A  
21899;21899;2023-05-31 11:37:28.177;177;2023-05-31 11:37:28.177;2023-05-31 11:37:28.181;0;NaN;2023-05-31 11:37:28.000;113728000;37.3175823333333;-1.31791266666667;6.37360780133384;N ;178.713024188101;T ;NaN;NaN;0.585340633741643;0;A  ;A  
21900;21900;2023-05-31 11:37:29.177;177;2023-05-31 11:37:29.177;2023-05-31 11:37:29.180;0;NaN;2023-05-31 11:37:29.000;113729000;37.3175525;-1.3179115;6.44711572506146;N ;178.218639121778;T ;NaN;NaN;0.585340596058559;0;A  ;A  
21901;21901;2023-05-31 11:37:30.230;230;2023-05-31 11:37:30.230;2023-05-31 11:37:30.231;0;NaN;2023-05-31 11:37:30.000;113730000;37.3175233333333;-1.31791133333333;6.30006505449294;N ;179.739620973804;T ;NaN;NaN;0.58534031488039;0;A  ;A  
21902;21902;2023-05-31 11:37:39.211;211;2023-05-31 11:37:39.211;2023-05-31 11:37:39.216;0;NaN;2023-05-31 11:37:39.000;113739000;37.3172658333333;-1.31788533333333;6.19989311307486;N ;175.408938652109;T ;NaN;NaN;0.585343988199333;0;A  ;A  
21903;21903;2023-05-31 11:37:40.212;212;2023-05-31 11:37:40.212;2023-05-31 11:37:40.216;0;NaN;2023-05-31 11:37:40.000;113740000;37.3172365;-1.31788016666667;6.3978614912988;N ;172.025913061223;T ;NaN;NaN;0.585344959831084;0;A  ;A  
